Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output,PosControl, Stator Current,System Clock,
0.715912,77.8719,86,0.00492724,0.27,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0127077,1,0.27,Wed Jan 18 12:45:12 2023,0,
0.725976,75.8503,87,0.00492724,0.27,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0117302,1,0.27,Wed Jan 18 12:45:12 2023,0,
0.736038,73.7524,87,0.00492724,0.27,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0117302,1,0.27,Wed Jan 18 12:45:12 2023,0,
0.746102,71.5812,87,0.00492724,0.27,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0117302,1,0.27,Wed Jan 18 12:45:12 2023,0,
0.756166,69.3376,87,0.00145992,0.08,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0117302,1,0.08,Wed Jan 18 12:45:12 2023,0,
0.766228,67.0257,87,0.00145992,0.08,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0117302,1,0.08,Wed Jan 18 12:45:12 2023,0,
0.776288,64.6468,87,0.00145992,0.08,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0107527,1,0.08,Wed Jan 18 12:45:12 2023,0,
0.786351,62.2033,87,0.00145992,0.08,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0107527,1,0.08,Wed Jan 18 12:45:12 2023,0,
0.796414,59.6971,87,0.00145992,0.08,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.00977517,1,0.08,Wed Jan 18 12:45:12 2023,0,
0.806478,57.1319,87,0.00018249,0.01,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.00782014,1,0.01,Wed Jan 18 12:45:12 2023,0,
0.816548,54.507,87,0.00018249,0.01,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.00684262,1,0.01,Wed Jan 18 12:45:12 2023,0,
0.826612,51.8291,87,0.00018249,0.01,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0058651,1,0.01,Wed Jan 18 12:45:12 2023,0,
0.836671,49.1011,87,0.00018249,0.01,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.00488759,1,0.01,Wed Jan 18 12:45:12 2023,0,
0.846736,46.3231,87,0.00018249,0.01,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.00391007,1,0.01,Wed Jan 18 12:45:12 2023,0,
0.856801,43.4975,87,0,0,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.00293255,1,0,Wed Jan 18 12:45:12 2023,0,
0.866861,40.6301,87,0,0,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.00195503,1,0,Wed Jan 18 12:45:12 2023,0,
0.87692,37.7228,87,0,0,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.000977517,1,0,Wed Jan 18 12:45:12 2023,0,
0.886981,34.7775,87,0,0,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00195503,1,0,Wed Jan 18 12:45:12 2023,0,
0.89704,31.7973,87,0,0,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00391007,1,0,Wed Jan 18 12:45:12 2023,0,
0.907105,28.7848,87,0.00109494,0.06,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00488759,1,0.06,Wed Jan 18 12:45:12 2023,0,
0.917167,25.7434,87,0.00109494,0.06,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00684262,1,0.06,Wed Jan 18 12:45:12 2023,0,
0.92723,22.6761,87,0.00109494,0.06,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00879765,1,0.06,Wed Jan 18 12:45:12 2023,0,
0.937289,19.5872,87,0.00109494,0.06,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0107527,1,0.06,Wed Jan 18 12:45:12 2023,0,
0.947353,16.4783,87,0.00109494,0.06,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0127077,1,0.06,Wed Jan 18 12:45:12 2023,0,
0.957418,13.3513,84,0.0038323,0.21,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,0.21,Wed Jan 18 12:45:12 2023,0,
0.967482,10.2122,77,0.0038323,0.21,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00879765,1,0.21,Wed Jan 18 12:45:12 2023,0,
0.977544,7.06274,72,0.0038323,0.21,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0058651,1,0.21,Wed Jan 18 12:45:12 2023,0,
0.987606,3.9064,70,0.0038323,0.21,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0058651,1,0.21,Wed Jan 18 12:45:12 2023,0,
0.997664,0.747151,70,0.0038323,0.21,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00879765,1,0.21,Wed Jan 18 12:45:12 2023,0,
1.00772,-2.41271,71,0.00346732,0.19,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0117302,1,0.19,Wed Jan 18 12:45:12 2023,0,
1.01778,-5.5703,71,0.00346732,0.19,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0146628,1,0.19,Wed Jan 18 12:45:12 2023,0,
1.02784,-8.7223,65,0.00346732,0.19,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0127077,1,0.19,Wed Jan 18 12:45:12 2023,0,
1.0379,-11.8658,63,0.00346732,0.19,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0146628,1,0.19,Wed Jan 18 12:45:12 2023,0,
1.04797,-14.9973,58,0.00346732,0.19,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0127077,1,0.19,Wed Jan 18 12:45:12 2023,0,
1.05805,-18.1218,53,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0117302,1,0.49,Wed Jan 18 12:45:12 2023,0,
1.06811,-21.2225,49,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00977517,1,0.49,Wed Jan 18 12:45:12 2023,0,
1.07817,-24.3003,45,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00879765,1,0.49,Wed Jan 18 12:45:12 2023,0,
1.08824,-27.3535,42,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00782014,1,0.49,Wed Jan 18 12:45:12 2023,0,
1.0983,-30.3797,39,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00977517,1,0.49,Wed Jan 18 12:45:12 2023,0,
1.10836,-33.3759,37,0.00255486,0.14,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00977517,1,0.14,Wed Jan 18 12:45:12 2023,0,
1.11842,-36.3381,23,0.00255486,0.14,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00488759,1,0.14,Wed Jan 18 12:45:12 2023,0,
1.12849,-39.2649,23,0.00255486,0.14,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00488759,1,0.14,Wed Jan 18 12:45:12 2023,0,
1.13855,-42.1522,17,0.00255486,0.14,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.000977517,1,0.14,Wed Jan 18 12:45:12 2023,0,
1.14861,-44.9973,16,0.00255486,0.14,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00293255,1,0.14,Wed Jan 18 12:45:12 2023,0,
1.15868,-47.7988,16,0.00200739,0.11,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00977517,1,0.11,Wed Jan 18 12:45:12 2023,0,
1.16874,-50.5516,17,0.00200739,0.11,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,0.11,Wed Jan 18 12:45:12 2023,0,
1.1788,-53.2533,13,0.00200739,0.11,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0146628,1,0.11,Wed Jan 18 12:45:13 2023,0,
1.18887,-55.9021,13,0.00200739,0.11,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0146628,1,0.11,Wed Jan 18 12:45:13 2023,0,
1.19893,-58.4942,5,0.00200739,0.11,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.00977517,1,0.11,Wed Jan 18 12:45:13 2023,0,
