Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Joint Velocity,Stator Current,Percent Output,System Clock,,,,,,,
1.43867,-75.7614,-400,0.628679,34.45,414,0,0,0,-50,0,-0.086999,Fri Jan 27 10:35:48 2023,,,,,,,
1.44872,-73.2336,-405,0.628679,34.45,418,0,0,0,-40,0,-0.0703812,Fri Jan 27 10:35:48 2023,,,,,,,
1.45877,-70.6009,-408,0.628679,34.45,420,0,0,0,-30,0,-0.0772239,Fri Jan 27 10:35:48 2023,,,,,,,
1.46882,-67.8678,-410,0.628679,34.45,423,0,0,0,-20,0,-0.0840665,Fri Jan 27 10:35:48 2023,,,,,,,
1.47887,-65.0368,-412,0.628679,34.45,424,0,0,0,-10,0,-0.0801564,Fri Jan 27 10:35:48 2023,,,,,,,
1.48892,-62.1128,-413,0.642183,35.19,425,0,0,0,-20,0,-0.083089,Fri Jan 27 10:35:48 2023,,,,,,,
1.49897,-59.0997,-414,0.642183,35.19,426,0,0,0,0,0,-0.0791789,Fri Jan 27 10:35:48 2023,,,,,,,
1.50902,-56.0016,-414,0.642183,35.19,426,0,0,0,0,0,-0.0752688,Fri Jan 27 10:35:48 2023,,,,,,,
1.51907,-52.8232,-414,0.642183,35.19,426,0,0,0,0,0,-0.0821114,Fri Jan 27 10:35:48 2023,,,,,,,
1.52912,-49.5692,-414,0.642183,35.19,425,0,0,0,0,0,-0.0782014,Fri Jan 27 10:35:48 2023,,,,,,,
1.53917,-46.2443,-414,0.638168,34.97,425,0,0,0,0,0,-0.0684262,Fri Jan 27 10:35:48 2023,,,,,,,
1.54922,-42.8528,-414,0.638168,34.97,425,0,0,0,0,0,-0.0645161,Fri Jan 27 10:35:48 2023,,,,,,,
1.55928,-39.3981,-414,0.638168,34.97,425,0,0,0,0,0,-0.0606061,Fri Jan 27 10:35:48 2023,,,,,,,
1.56933,-35.8881,-414,0.638168,34.97,425,0,0,0,0,0,-0.054741,Fri Jan 27 10:35:48 2023,,,,,,,
1.57938,-32.3266,-414,0.638168,34.97,425,0,0,0,0,0,-0.0508309,Fri Jan 27 10:35:48 2023,,,,,,,
1.58943,-28.7191,-414,0.51444,28.19,423,0,0,0,0,0,-0.0508309,Fri Jan 27 10:35:48 2023,,,,,,,
1.59948,-25.0701,-412,0.51444,28.19,421,0,0,0,10,0,-0.0469208,Fri Jan 27 10:35:48 2023,,,,,,,
1.60953,-21.3851,-409,0.51444,28.19,417,0,0,0,30,0,-0.0508309,Fri Jan 27 10:35:48 2023,,,,,,,
1.61958,-17.6696,-407,0.51444,28.19,415,0,0,0,20,0,-0.0527859,Fri Jan 27 10:35:48 2023,,,,,,,
1.62962,-13.9293,-405,0.51444,28.19,413,0,0,0,10,0,-0.0410557,Fri Jan 27 10:35:48 2023,,,,,,,
1.63967,-10.1688,-401,0.383777,21.03,408,0,0,0,30,0,-0.028348,Fri Jan 27 10:35:48 2023,,,,,,,
1.64973,-6.39342,-396,0.383777,21.03,403,0,0,0,50,0,-0.0430108,Fri Jan 27 10:35:48 2023,,,,,,,
1.65978,-2.60729,-391,0.383777,21.03,398,0,0,0,40,0,-0.0498534,Fri Jan 27 10:35:48 2023,,,,,,,
1.66983,1.18221,-386,0.383777,21.03,393,0,0,0,40,0,-0.0391007,Fri Jan 27 10:35:48 2023,,,,,,,
1.67988,4.96927,-379,0.383777,21.03,385,0,0,0,60,0,-0.0351906,Fri Jan 27 10:35:48 2023,,,,,,,
1.68993,8.74851,-372,0.324833,17.8,378,0,0,0,70,0,-0.0459433,Fri Jan 27 10:35:48 2023,,,,,,,
1.69998,12.5154,-366,0.324833,17.8,371,0,0,0,60,0,-0.0420332,Fri Jan 27 10:35:48 2023,,,,,,,
1.71003,16.2641,-358,0.324833,17.8,363,0,0,0,70,0,-0.0293255,Fri Jan 27 10:35:48 2023,,,,,,,
1.72008,19.9902,-351,0.324833,17.8,355,0,0,0,70,0,-0.030303,Fri Jan 27 10:35:48 2023,,,,,,,
1.73013,23.687,-342,0.324833,17.8,347,0,0,0,80,0,-0.030303,Fri Jan 27 10:35:48 2023,,,,,,,
1.74018,27.35,-334,0.298007,16.33,337,0,0,0,80,0,-0.0322581,Fri Jan 27 10:35:48 2023,,,,,,,
1.75024,30.9753,-324,0.298007,16.33,326,0,0,0,90,0,-0.0234604,Fri Jan 27 10:35:48 2023,,,,,,,
1.76038,34.5843,-314,0.298007,16.33,316,0,0,0,100,0,-0.0273705,Fri Jan 27 10:35:48 2023,,,,,,,
1.77043,38.1172,-304,0.298007,16.33,306,0,0,0,100,0,-0.0146628,Fri Jan 27 10:35:48 2023,,,,,,,
1.78048,41.5924,-294,0.298007,16.33,295,0,0,0,90,0,-0.0146628,Fri Jan 27 10:35:48 2023,,,,,,,
1.79053,45.0074,-281,0.216981,11.89,282,0,0,0,110,0,-0.0156403,Fri Jan 27 10:35:48 2023,,,,,,,
1.80058,48.3581,-269,0.216981,11.89,269,0,0,0,120,0,-0.0254154,Fri Jan 27 10:35:48 2023,,,,,,,
1.81063,51.6389,-258,0.216981,11.89,257,0,0,0,110,0,-0.0254154,Fri Jan 27 10:35:48 2023,,,,,,,
1.82068,54.8458,-245,0.216981,11.89,243,0,0,0,120,0,-0.00879765,Fri Jan 27 10:35:48 2023,,,,,,,
1.83073,57.9736,-231,0.143802,7.88,229,0,0,0,140,0,-0.0146628,Fri Jan 27 10:35:48 2023,,,,,,,
1.84078,61.0188,-218,0.143802,7.88,216,0,0,0,130,0,-0.0107527,Fri Jan 27 10:35:48 2023,,,,,,,
1.85084,63.9758,-206,0.143802,7.88,203,0,0,0,120,0,-0.0107527,Fri Jan 27 10:35:48 2023,,,,,,,
1.86089,66.8427,-193,0.143802,7.88,190,0,0,0,120,0,0.000977517,Fri Jan 27 10:35:48 2023,,,,,,,
1.87094,69.6119,-180,0.143802,7.88,177,0,0,0,120,0,-0.00293255,Fri Jan 27 10:35:48 2023,,,,,,,
1.88099,72.2815,-167,0.143802,7.88,164,0,0,0,120,0,0.0117302,Fri Jan 27 10:35:48 2023,,,,,,,
1.89104,74.8475,-156,0.0507323,2.78,152,0,0,0,110,0,0.0224829,Fri Jan 27 10:35:48 2023,,,,,,,
1.90109,77.3063,-144,0.0507323,2.78,140,0,0,0,110,0,0.0185728,Fri Jan 27 10:35:48 2023,,,,,,,
1.91114,79.6536,-132,0.0507323,2.78,128,0,0,0,110,0,0.0224829,Fri Jan 27 10:35:48 2023,,,,,,,
1.92119,81.8865,-120,0.0507323,2.78,115,0,0,0,120,0,0.0254154,Fri Jan 27 10:35:48 2023,,,,,,,
1.93124,84.002,-107,0.0505498,2.77,102,0,0,0,120,0,0.0254154,Fri Jan 27 10:35:48 2023,,,,,,,
1.94129,85.9967,-94,0.0505498,2.77,88,0,0,0,120,0,0.0224829,Fri Jan 27 10:35:48 2023,,,,,,,
1.95134,87.868,-81,0.0505498,2.77,75,0,0,0,130,0,0.028348,Fri Jan 27 10:35:48 2023,,,,,,,
1.9614,89.6141,-68,0.0505498,2.77,62,0,0,0,120,0,0.0371457,Fri Jan 27 10:35:48 2023,,,,,,,
1.97145,91.2308,-56,0.0505498,2.77,49,0,0,0,120,0,0.0400782,Fri Jan 27 10:35:48 2023,,,,,,,
1.9815,92.7166,-43,0.141065,7.73,36,0,0,0,130,0,0.0430108,Fri Jan 27 10:35:48 2023,,,,,,,
1.99155,94.0695,-30,0.141065,7.73,22,0,0,0,120,0,0.0361681,Fri Jan 27 10:35:48 2023,,,,,,,
2.0016,95.287,-17,0.141065,7.73,9,0,0,0,130,0,0.0371457,Fri Jan 27 10:35:48 2023,,,,,,,
2.01165,96.3676,-4,0.141065,7.73,-4,0,0,0,120,0,0.0469208,Fri Jan 27 10:35:48 2023,,,,,,,
2.0217,97.31,9,0.141065,7.73,-18,0,0,0,120,0,0.0478983,Fri Jan 27 10:35:48 2023,,,,,,,
2.03174,98.1127,22,0.247822,13.58,-31,0,0,0,130,0,0.0439883,Fri Jan 27 10:35:48 2023,,,,,,,
2.04179,98.7748,35,0.247822,13.58,-44,0,0,0,130,0,0.0449658,Fri Jan 27 10:35:48 2023,,,,,,,
2.05185,99.295,47,0.247822,13.58,-57,0,0,0,120,0,0.0518084,Fri Jan 27 10:35:48 2023,,,,,,,
2.0619,99.6729,59,0.247822,13.58,-69,0,0,0,120,0,0.0537634,Fri Jan 27 10:35:48 2023,,,,,,,
2.07195,99.9075,72,0.247822,13.58,-82,0,0,0,120,0,0.0537634,Fri Jan 27 10:35:48 2023,,,,,,,
2.082,99.9987,84,0.336695,18.45,-95,0,0,0,120,0,0.0537634,Fri Jan 27 10:35:48 2023,,,,,,,
